id,Codigo,CountryFishing,EEZarea,SubAreaEEZ,FAO Area,ICES Area,Year,Tipo,Tipo1,Tipo2,Tipo3,Fresco/Congelado,Origin,Taxon Name,FAO code,Common name_Spanish,Common name_Galician,Landings (tons),Landings (value in €)  ,Price Min. €/Kg ,Price Max. €/Kg ,Price Avrg €/Kg ,CatchType,Input,Notes: Fuente
2766,Noroeste1975,Spain,Spain,Noroeste,27,"VIIIc, IXa",1975,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"7,033.5",,,,,Landing,National,DGPM
2875,Noroeste1976,Spain,Spain,Noroeste,27,"VIIIc, IXa",1976,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"8,234.3",,,,,Landing,National,DGPM
2984,Noroeste1977,Spain,Spain,Noroeste,27,"VIIIc, IXa",1977,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"8,646.8",,,,,Landing,National,DGPM
3093,Noroeste1978,Spain,Spain,Noroeste,27,"VIIIc, IXa",1978,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"7,686.9",,,,,Landing,National,DGPM
3202,Noroeste1979,Spain,Spain,Noroeste,27,"VIIIc, IXa",1979,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"8,221.3",,,,,Landing,National,DGPM
3311,Noroeste1980,Spain,Spain,Noroeste,27,"VIIIc, IXa",1980,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"4,082.7",,,,,Landing,National,DGPM
3420,Noroeste1981,Spain,Spain,Noroeste,27,"VIIIc, IXa",1981,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"4,431.7",,,,,Landing,National,DGPM
3529,Noroeste1982,Spain,Spain,Noroeste,27,"VIIIc, IXa",1982,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"4,474.5",,,,,Landing,National,DGPM
3638,Noroeste1983,Spain,Spain,Noroeste,27,"VIIIc, IXa",1983,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"4,426.6",,,,,Landing,National,DGPM
3747,Noroeste1984,Spain,Spain,Noroeste,27,"VIIIc, IXa",1984,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"5,357.0",,,,,Landing,National,DGPM
3856,Noroeste1985,Spain,Spain,Noroeste,27,"VIIIc, IXa",1985,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"3,583.2",,,,,Landing,National,DGPM
4049,Noroeste1994,Spain,Spain,Noroeste,27,"VIIIc, IXa",1994,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"2,939.5",,,,,Landing,National,SIP
4050,Noroeste1995,Spain,Spain,Noroeste,27,"VIIIc, IXa",1995,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"4,757.8",,,,,Landing,National,SIP
4051,Noroeste1996,Spain,Spain,Noroeste,27,"VIIIc, IXa",1996,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"3,353.4",,,,,Landing,National,SIP
5573,Noroeste1997,Spain,Spain,Noroeste,27,"VIIIc, IXa",1997,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"3,271.2",,,,,Landing,National,PescadeGalicia
5574,Noroeste1998,Spain,Spain,Noroeste,27,"VIIIc, IXa",1998,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"1,896.9",,,,,Landing,National,PescadeGalicia
5575,Noroeste1999,Spain,Spain,Noroeste,27,"VIIIc, IXa",1999,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"2,268.2",,,,,Landing,National,PescadeGalicia
5576,Noroeste2000,Spain,Spain,Noroeste,27,"VIIIc, IXa",2000,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"1,512.4",,,,,Landing,National,PescadeGalicia
5577,Noroeste2001,Spain,Spain,Noroeste,27,"VIIIc, IXa",2001,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"1,303.4","5,225,198",2.79,6.16,4.0,Landing,National,PescadeGalicia
5578,Noroeste2002,Spain,Spain,Noroeste,27,"VIIIc, IXa",2002,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"1,133.7","3,410,337",0.24,7.26,3.0,Landing,National,PescadeGalicia
5579,Noroeste2003,Spain,Spain,Noroeste,27,"VIIIc, IXa",2003,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"1,389.9","5,483,963",0.50,9.00,4.0,Landing,National,PescadeGalicia
5580,Noroeste2004,Spain,Spain,Noroeste,27,"VIIIc, IXa",2004,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"2,084.9","6,691,488",0.10,13.25,3.2,Landing,National,PescadeGalicia
5581,Noroeste2005,Spain,Spain,Noroeste,27,"VIIIc, IXa",2005,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"3,613.3","10,546,990",0.10,11.65,2.9,Landing,National,PescadeGalicia
5582,Noroeste2006,Spain,Spain,Noroeste,27,"VIIIc, IXa",2006,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"4,062.1","10,213,472",0.06,17.99,2.5,Landing,National,PescadeGalicia
5583,Noroeste2007,Spain,Spain,Noroeste,27,"VIIIc, IXa",2007,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"2,687.9","9,301,041",0.45,13.90,3.5,Landing,National,PescadeGalicia
5584,Noroeste2008,Spain,Spain,Noroeste,27,"VIIIc, IXa",2008,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"1,945.4","6,932,462",0.10,12.50,3.6,Landing,National,PescadeGalicia
5585,Noroeste2009,Spain,Spain,Noroeste,27,"VIIIc, IXa",2009,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"2,304.4","9,345,791",0.10,13.10,4.1,Landing,National,PescadeGalicia
5586,Noroeste2010,Spain,Spain,Noroeste,27,"VIIIc, IXa",2010,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"3,574.5","13,444,758",0.10,19.25,3.8,Landing,National,PescadeGalicia
5587,Noroeste2011,Spain,Spain,Noroeste,27,"VIIIc, IXa",2011,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do Norte,"1,610.7","8,055,742",0.18,13.00,5.0,Landing,National,PescadeGalicia
19030,Noroeste2012,Spain,Spain,Noroeste,27,"VIIIc, IXa",2012,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do norte,"2,243.5",9215769.16,0.1,11.8,4.11,Landing,National,PescadeGalicia
19031,Noroeste2013,Spain,Spain,Noroeste,27,"VIIIc, IXa",2013,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do norte,"2,736.3",10887873.28,0.1,15.74,3.98,Landing,National,PescadeGalicia
19032,Noroeste2014,Spain,Spain,Noroeste,27,"VIIIc, IXa",2014,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do norte,"3,657.0",12785845.09,0.12,11.7,3.5,Landing,National,PescadeGalicia
19033,Noroeste2015,Spain,Spain,Noroeste,27,"VIIIc, IXa",2015,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus alalunga,ALB,Atun blanco / Bonito del Norte / Albaroca,Bonito do norte,"2,847.3",11638711.96,0.3,12.75,4.09,Landing,National,PescadeGalicia
63,Noroeste1950,Spain,Spain,Noroeste,27,"VIIIc, IXa",1950,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
171,Noroeste1951,Spain,Spain,Noroeste,27,"VIIIc, IXa",1951,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
279,Noroeste1952,Spain,Spain,Noroeste,27,"VIIIc, IXa",1952,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
387,Noroeste1953,Spain,Spain,Noroeste,27,"VIIIc, IXa",1953,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
495,Noroeste1954,Spain,Spain,Noroeste,27,"VIIIc, IXa",1954,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
603,Noroeste1955,Spain,Spain,Noroeste,27,"VIIIc, IXa",1955,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
711,Noroeste1956,Spain,Spain,Noroeste,27,"VIIIc, IXa",1956,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
819,Noroeste1957,Spain,Spain,Noroeste,27,"VIIIc, IXa",1957,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
927,Noroeste1958,Spain,Spain,Noroeste,27,"VIIIc, IXa",1958,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
1035,Noroeste1959,Spain,Spain,Noroeste,27,"VIIIc, IXa",1959,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
1143,Noroeste1960,Spain,Spain,Noroeste,27,"VIIIc, IXa",1960,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
1251,Noroeste1961,Spain,Spain,Noroeste,27,"VIIIc, IXa",1961,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
1359,Noroeste1962,Spain,Spain,Noroeste,27,"VIIIc, IXa",1962,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,"1,488.9",,,,,Landing,National,DGPM
1468,Noroeste1963,Spain,Spain,Noroeste,27,"VIIIc, IXa",1963,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
1577,Noroeste1964,Spain,Spain,Noroeste,27,"VIIIc, IXa",1964,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
1686,Noroeste1965,Spain,Spain,Noroeste,27,"VIIIc, IXa",1965,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,30.0,,,,,Landing,National,DGPM
1795,Noroeste1966,Spain,Spain,Noroeste,27,"VIIIc, IXa",1966,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.1,,,,,Landing,National,DGPM
1904,Noroeste1967,Spain,Spain,Noroeste,27,"VIIIc, IXa",1967,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
2013,Noroeste1968,Spain,Spain,Noroeste,27,"VIIIc, IXa",1968,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,3.0,,,,,Landing,National,DGPM
2122,Noroeste1969,Spain,Spain,Noroeste,27,"VIIIc, IXa",1969,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,"1,425.4",,,,,Landing,National,DGPM
2231,Noroeste1970,Spain,Spain,Noroeste,27,"VIIIc, IXa",1970,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,139.1,,,,,Landing,National,DGPM
2340,Noroeste1971,Spain,Spain,Noroeste,27,"VIIIc, IXa",1971,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
2449,Noroeste1972,Spain,Spain,Noroeste,27,"VIIIc, IXa",1972,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,31.4,,,,,Landing,National,DGPM
2558,Noroeste1973,Spain,Spain,Noroeste,27,"VIIIc, IXa",1973,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,31.4,,,,,Landing,National,DGPM
2667,Noroeste1974,Spain,Spain,Noroeste,27,"VIIIc, IXa",1974,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
2776,Noroeste1975,Spain,Spain,Noroeste,27,"VIIIc, IXa",1975,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,558.5,,,,,Landing,National,DGPM
2885,Noroeste1976,Spain,Spain,Noroeste,27,"VIIIc, IXa",1976,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
2994,Noroeste1977,Spain,Spain,Noroeste,27,"VIIIc, IXa",1977,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
3103,Noroeste1978,Spain,Spain,Noroeste,27,"VIIIc, IXa",1978,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
3212,Noroeste1979,Spain,Spain,Noroeste,27,"VIIIc, IXa",1979,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
3321,Noroeste1980,Spain,Spain,Noroeste,27,"VIIIc, IXa",1980,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
3430,Noroeste1981,Spain,Spain,Noroeste,27,"VIIIc, IXa",1981,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
3539,Noroeste1982,Spain,Spain,Noroeste,27,"VIIIc, IXa",1982,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
3648,Noroeste1983,Spain,Spain,Noroeste,27,"VIIIc, IXa",1983,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,11.3,,,,,Landing,National,DGPM
3757,Noroeste1984,Spain,Spain,Noroeste,27,"VIIIc, IXa",1984,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
3866,Noroeste1985,Spain,Spain,Noroeste,27,"VIIIc, IXa",1985,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,DGPM
5333,Noroeste1997,Spain,Spain,Noroeste,27,"VIIIc, IXa",1997,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5334,Noroeste1998,Spain,Spain,Noroeste,27,"VIIIc, IXa",1998,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5335,Noroeste1999,Spain,Spain,Noroeste,27,"VIIIc, IXa",1999,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5336,Noroeste2000,Spain,Spain,Noroeste,27,"VIIIc, IXa",2000,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5337,Noroeste2001,Spain,Spain,Noroeste,27,"VIIIc, IXa",2001,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5338,Noroeste2002,Spain,Spain,Noroeste,27,"VIIIc, IXa",2002,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5339,Noroeste2003,Spain,Spain,Noroeste,27,"VIIIc, IXa",2003,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5340,Noroeste2004,Spain,Spain,Noroeste,27,"VIIIc, IXa",2004,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,2,1.25,1.25,1.3,Landing,National,PescadeGalicia
5341,Noroeste2005,Spain,Spain,Noroeste,27,"VIIIc, IXa",2005,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5342,Noroeste2006,Spain,Spain,Noroeste,27,"VIIIc, IXa",2006,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5343,Noroeste2007,Spain,Spain,Noroeste,27,"VIIIc, IXa",2007,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.3,"2,560",10.00,10.00,10.0,Landing,National,PescadeGalicia
5344,Noroeste2008,Spain,Spain,Noroeste,27,"VIIIc, IXa",2008,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5345,Noroeste2009,Spain,Spain,Noroeste,27,"VIIIc, IXa",2009,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,0.0,,,,,Landing,National,PescadeGalicia
5346,Noroeste2010,Spain,Spain,Noroeste,27,"VIIIc, IXa",2010,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,16.1,"61,736",1.90,7.40,3.8,Landing,National,PescadeGalicia
5347,Noroeste2011,Spain,Spain,Noroeste,27,"VIIIc, IXa",2011,Peces,Peces pelagicos,Perciformes y afines,Escombridos y afines,Fresh,Offshore & Coastal,Thunnus albacares ,YFT,Rabil / Atun de aleta amarilla,Atun amarelo,21.3,"77,649",1.56,11.50,3.7,Landing,National,PescadeGalicia
